company_id,investor_id,amount
17026483,2268254917,300.0
164379853,182950537,200.0
9004275,103758037,480.0
2369276194,2325076913,1000.0
20767856,178853987,300.0
2379688125,2331610526,200.0
2379792440,201651683,0.0
2379976539,205332231,700.0
2379460294,200428135,6003.44
195576975,219833685,1000.0
2383349445,2372768852,0.0
2383381860,35732013,0.0
2383349668,2320411862,90.0
2383417191,2274985174,3.0
2383559214,2383437062,1000.0
2379058838,29968318,6000.0
2379300676,225610645,10000.0
2379349486,2376854744,600.0
2383920686,40019707,500.0
2383605937,2373993652,100.0
2383679574,80184643,1.2
2383606481,2270680339,5.1
2383682365,5444000,550.0
2383942160,137295823,100.0
2384023544,2378436055,300.0
2383848961,2374099432,100.0
2383942561,223497963,50.0
2383370913,2381939527,650.0
2383537918,2337542770,100.0
2383559297,68484173,50.0
2384100304,2385208413,990.0
2384208974,2374750298,3350.0
2384211339,214531925,100.0
2383673375,2379775820,765.0
36295223,222472088,1650.0
66441202,2385213973,5.0
95978070,176238176,50.0
148819164,2329407797,11.4624
183334992,2232736593,57.14
179356640,2378665508,45.58
215344964,210682985,48.7892
2369712893,2365049399,30.0
2371411238,209248505,582.0
2390806270,2315160185,340.0
33481930,223201323,25.5
37257592,2312103828,31.8486
211798726,161587156,300.0
23280031,90068840,418.2
8614685,2764972,252.46
122307866,77793641,510.0
2385418745,59260427,50.0
2384451680,4076757,30.0
2353432812,216217668,11.1169
2379136145,2385021773,158.3334
2378658669,2380332595,3860.0
2370413530,163971607,1000.0
2386101743,2382731629,7.0
2390812509,2383411169,0.0
2371517014,2367153183,60.0
2389575107,2384687592,140.0
2370455888,69047572,600.0
2369644227,2223435741,4950.0
2382549855,215097135,200.0
123003418,205207753,43.9713
99141319,2371562643,54.5589
11405131,2230182775,305.5559
22632781,2227264214,57.0
32609027,2369934062,0.2409
54215946,2369437003,799.99875
84374449,2374193981,100.0
2885892,2949214,263.9993
2390817093,2384403136,0.5
2383302998,2370247365,350.0
2382693834,2381659992,16.665
2372454537,153945563,1000.0
2234232306,209437545,30.0
2331912495,71557323,700.0
2273956222,184028138,500.0
2225284649,132806956,1000.0
2272290408,216644678,50.0
96265479,145522393,11.0
24010952,10694674,168.3333
139830936,226790164,1500.0
184126879,2339299316,1000.0
7407184,2362514778,619.67
33275603,14490453,340.4449
95253800,194793067,59.0
2389697947,36399442,200.0
39863697,127775355,66.0
165591678,177809592,3000.0
142429337,148019424,300.0
3559403,693310,3680.72
1435593,2372493248,750.0
128888870,227956302,4444.4444
2273138218,2225473016,950.0
2386912598,225994568,100.0
2340766541,2244510432,12.0
2388845694,2383561096,5000.0
221240818,188344101,205.8
99134503,22700600,45.0
2390834645,28274807,43.3
46893075,44280385,0.0
97070145,9451882,0.0
88303808,40113648,30.0
42363392,2370501014,3500.0
83643738,182313176,21.0
8020932,146881512,500.0
2256507704,2390839940,30.0
71213986,6244698,100000.0
145264038,2369934062,5.813333
2393170110,228538131,60.0
2391001242,97641083,40.0
2392633150,114881030,200.0
2380723406,2380051116,0.0001
2379946136,2327610891,0.0
190751136,2380801876,300.0
2389439104,2274615044,1000.0
2380538537,8183145,20.0
163594341,2360316514,6000.0
211086206,2382516774,48.0
2372131424,2373121359,500.0
2385611594,87707563,300.0
2371302977,41434048,2000.0
4836096,145813248,0.0
74493061,105906523,3000.0
2382571358,2382782394,1290.0
2389414430,2383349677,9.0
106196945,135252963,100.0
2380951721,2369617740,2000.0
219083868,2385659243,1000.0
2386387414,77751666,10.2
118358481,145792783,52.0
2386283492,2393212275,71.4
11029809,184445536,1800.0
2369814874,2328321044,900.0
77511579,149657657,300.0
71692138,78443863,500.0
66183768,130577072,4500.0
2384566031,199441329,900.0
164476694,207044018,30000.0
2372259184,15745638,200.0
2222832403,134278714,120.0
2236477392,2393232148,445.0
2380992249,2380972280,600.0
38648339,10211110,0.0
2393240546,154855255,500.0
100140274,143005920,100.0
2389282512,220569529,490.0
10426217,2393249347,7930.0
118208612,16480041,310.0
9587320,83695601,277.5
11953299,2384205486,2000.0
80921184,122118268,348.0
91855964,6841627,5.0
92210482,14024535,5.0
512802,594769,144.7015
2372378544,2370467868,200.0
216725255,2393269123,600.0
109845304,2353437836,3300.0029999999997
2389175125,2389346444,0.5
2390284820,24261171,10000.0
2345266848,2224240790,100.0
2373320753,2381795400,15.0
2389856797,2387157490,10.0
85680861,2393283678,147.0
161053844,160145831,15.0
2314533420,90120252,200.0
143725642,5058413,500.0
83858207,44500201,10.0
2372179507,2330079922,3.24
7056663,204086372,1000.0
138157866,36784319,3000.0
69912585,211790414,14.6
2254213755,82027339,1000.0
2224401481,2243371141,1000.0
98543528,806713,200.0
81128510,1171879,1175.0
2382224053,39765576,45.0
108486712,85320777,40.0
2279501113,121992315,3400.0
18654276,48382061,30.0
2224153810,2376984259,100.0
80131938,2393344371,3500.0
2391637229,2393349306,100.0
2389569745,80735617,40.0
2393349812,2343290148,200.0
96303833,80850124,10.0
95168490,117325876,90.0
2372704372,2371516208,50.0
2366810283,28182741,442.68
4840979,208269684,100.0
216726322,218429512,5000.0
2383179746,2378884383,49.5
197129556,110286958,1.0
2360572551,2372939813,5.0
2223716623,182853607,1000.0
2382126752,2223154747,329.67
165398279,2376542114,200.0
2390625377,2370179189,200.0
2393383753,165343251,242.0
2393384665,69790838,2400.0
2393385692,2393385684,700.0
2393388609,2244910152,10.0
2393392924,2322360405,2600.0
95339497,30367758,100.0
2393394625,135151223,10000.0
2393396365,199825917,2538.2
2371862885,5626597,700.0
2393408583,196002993,2000.0
2393408935,2374187871,1500.0
2393409301,2370457635,13000.0
2393410485,139897913,631.0
2393415253,2393415254,1000.0
2393415598,2382083770,500.0
92308229,187438000,100.0
2393425359,2382114686,30.0
2226032370,2359358057,100.0
69069305,121867167,0.0
2380092635,2372454113,1000.0
2315449660,2270059120,4400.0
8760755,50758382,5.0
69041209,82689107,60.0
2369820966,126181297,60.0
2324572431,2373129914,102.0
42322293,164601402,1580.0
139034652,2391680690,22.0
87481268,81120263,14.0
2370284635,2370024484,300.0
21919642,74376475,60.0
2393455016,148182740,1000.0
2393456583,22992963,1.0
2382839039,2376714199,1000.0
201976893,198072519,1300.0
80676028,6590745,61.0
71805574,44158905,80.0
2381911663,2379003510,49.0
161970110,185182679,2550.0
166678567,161864348,2199.0
2393475367,32734984,70.0
142399247,2393475737,5000.0
2393476197,95243177,31.1
2382810536,213970826,51.0
85639972,3252347,95.0
2352097882,2329964934,2000.0
68023445,195081832,80.0
83814844,14054543,50.0
2223844759,58348414,100.0
159969602,11701568,3000.0
2384675694,83388753,500.0
92204758,44732782,3.0
100956947,26644345,300.0
73037454,8271455,0.0
2389641480,4455141,2550.0
119145511,2266487439,4902.72
2393522088,100170796,4.2
10001716,12671980,124.0
2312382945,2390839475,200.0
2373925367,2369967705,100.0
2224360339,2393283189,5000.0
2387065740,228257748,9900.0
2372006517,4441488,3500.0
2389747899,2349843741,1020.0
2393541751,2389639649,31.25
148224481,183925599,56.0
118406155,62023931,450.0
85762768,16653900,100.0
2383186330,2356083925,300.0
2382033287,2393696242,450.0
2393890707,218294208,98.0
2393897310,2278304689,100.0
166652643,2242459921,5800.0
2394112821,2393898048,100.0
2394113484,2391635075,666.0
2394114371,584851,100.0
1297354,183876058,52.5
2389327200,207824437,500.0
779465,196938368,400.0
2394682811,2385113666,90.0
2394696586,2223771607,400.0
79758526,150965771,50.0
2390682221,203814170,380.0
124625165,153175224,1000.0
34440749,2223803284,0.0
37257659,2310115046,7453.7478
1726216,40038066,2000.0
210591075,209112894,0.0
159897030,22870282,10000.0
166832551,202813492,280.0
112387324,184105643,1120.0
2395032149,177816399,1000.0
2395230813,2395159241,65.0
2395467415,2395467416,90.0
2387114608,2387586868,100.0
2384187559,2383394550,100.0
2370901963,2364936591,52000.0
33126202,7436422,410.0
119568764,212470437,6.0
2366788223,2395737247,102.0
2369972351,19350835,10.0
2386095225,99437393,5.0
2379446488,2238482962,600.0
2395753501,2226675282,100.0
2387582767,2373138081,7.0
2384956197,124241150,30.6
69683733,68500100,26.0
2333450782,2310151586,15.0
2369885635,2355006220,117.5
90757352,90757299,0.0
2346738322,2377199144,9.5
14931207,177660112,11768.0
2369618184,2238030500,200.0
80812014,2112439,0.0
195697656,193354732,520.0
73218970,7320520,900.0
81815535,81815267,1.0
2385272331,2395794599,1000.0
216794443,2274931774,1095.0
2380951247,2380617519,6.0
110392762,141232143,143.0
31642243,81190779,0.0
2395813228,100204783,16.9
2370286042,2377961606,5.0
228270484,2395815878,100.0
2389273075,2389624400,100.0
2370737087,2269467344,140.0
68916659,167421624,100.0
2383399185,26611730,600.0
149049456,2378847366,2018.57
2395830842,81796199,300.0
2381451475,2381102400,1000.0
6058265,2380854378,425.27
12801457,142495094,140.0
126430766,139666579,1980.0
2389438989,119929189,0.0
100419747,179384841,1000.0
43049365,141699993,83.9
1748372,166233122,950.0
82046030,4977081,200.0
2381807472,2378854392,100.0
2388853735,222442315,51.0
118624122,23226630,0.0
2333429245,2359704213,50.0
2372455543,2363532729,600.0
15232000,4573141,495.0
2353907648,2255900416,500.0
105836379,72023831,21.0
2362799622,45123975,67.0
160531352,10285224,5.0
93967005,24828494,25.0
2389248734,195352934,100.0
2395881141,27544450,0.0
36163629,13107042,0.0
41820387,215176314,510.0
116885642,76455379,2.5
7975324,2374315420,194.008284
109558138,39986438,50.0
2372415214,2230128564,2450.0
194396906,2384329235,60.0
95071075,80728224,117.0
92056734,156055067,2800.0
9094319,9417558,10.0
4320482,67322932,0.0
44530140,2242148426,3000.0
166937260,100881874,0.0
2389965785,2373094206,300.0
6895304,3658593,600.0
2380826040,72788806,90.0
2387195060,2382183179,1000.0
2371635260,167066570,100.0
2389768282,2384701113,600.0
98139398,2395915555,715.0
2372179028,177125576,98.0
195865527,132977260,120.0
115675740,150195807,0.0
67496529,2361796274,5000.0
115421793,14162025,0.0
141696896,200482932,500.0
2384644997,13091637,1000.0
102835213,211769573,2000.0
2395930555,20684099,40.0
2386480614,15668200,0.0
10873952,204583762,0.9
16286376,43188059,15.0
29542680,14953835,400.0
106909987,95767166,2869.0
229788249,3879585,1.0
2369811755,2312952887,200.0
2389748681,2368562925,25.5
92435634,122290928,100.0
82556792,74509853,47.0
2382785708,97143249,3000.0
13568711,2395954961,40.0
26374943,213938320,40.0
126006303,181799112,18.4
100583312,6572523,55.0
2389159750,2256508166,5.0
6718146,217323231,4183.4996
2312423470,2375756963,36.0968
115196890,15933394,0.0
2395962105,28370630,15.0
2383763526,195396912,30.0
2382562321,2387491214,68.1818
11768987,11770081,50.0
2369570947,95927791,270.0
2386441632,170264524,1700.0
27589730,151144395,3.0
2411284,145310240,2999.0
148122420,118427536,150.0
2387515597,2386357176,100.0
99571835,2385942920,5000.0
62743470,2339046597,2260.0
2390442621,3033581,0.0
164133114,43116262,300.0
221416060,94869773,270000.0
142493098,223378430,2500.0
142146899,2371861859,1000.0
120974359,166550891,510.0
16267268,10127991,260.0
2370538214,2357355140,1000.0
2387341889,37261005,10.0
4076853,29672282,594.0
2270101158,2254137742,1.0
70610833,196114768,0.0
218243073,219835428,20000.0
29684314,10355633,150.0
147693134,154627647,20.0
185456164,61807141,10.0
2370054469,2337544395,5000.0
2278205915,126935323,200.0
2385591979,2385365612,100.0
2387197145,141331430,33.34
2370363181,183048745,5000.0
68213325,10008477,64972.4172
177928685,206751889,100.0
74910749,160129241,90.0
192744095,199366644,18.879112
2389558998,5751025,21056.0
84955078,204082511,7000.0
99886758,2377884324,4999.5
3174167,538789,4485.45
2236451073,2369850754,425.0
2389173421,2231601239,80.0
4380121,8952787,30.0
2371752522,3004844,550.0
2230842059,2275296868,100.0
217528640,2364367828,1000.0
201226318,201802448,100.0
6906361,167133500,2100.0
2341906289,2369882580,100.0
27484833,194079612,380.0
510619,2346566306,20.0
2382834252,2230202580,10.0
2387489372,6769678,30.0
226389110,2362085912,400.0
148724669,2230374477,70.0
70455694,2386062012,10.0
83395823,7360503,6.0
2396329644,186985959,288.0
97447028,82560189,0.0
2396338637,35793665,0.0
2371552071,221550493,5.0
2308665566,28483952,800.0
2371041763,2381837302,102.0
15117255,227382632,3000.0
142687090,205133986,5000.0
206665624,2396396792,55.0
2251084981,230510586,67.0
12335302,7027992,27.0
31401477,213166640,600.0
196969257,2359370012,490.0
130403103,212331354,0.0
146434635,223026082,90.0
94562145,2395807212,180.0
190348828,2372458309,200.0
210118218,124022841,1500.0
208977953,212380706,292.0
184477809,2263042218,30.0
151482856,5320716,55.0
115835459,15210143,20.0
2273938861,74261640,45.1
78365447,129564566,67.0
2355006328,2390839436,8533.0
97072840,5810097,200.0
2226601020,2229141589,8800.0
2371128701,183609579,50.0
195749917,162028115,13.16
2382625253,165795964,10.0
84417894,49359926,56.0
74625381,148046020,70.0
81858054,80952787,50.0
2372014998,2332486813,9.0
164977160,178146436,200.0
1365896,124372788,108.0
2374975580,218461742,500.0
2260576573,2380567883,80.0
2312987902,2372344636,51.0
2396869266,217696227,0.0
16431352,65394243,900.0
2375841160,2288195299,490.0
2380997590,85119660,1.0
2380492878,175932860,729.1
148962961,68346124,5000.0
6007581,4135216,4000.0
2253321399,219853312,1.0
97432532,177027579,60.0
191662,6931344,300.0
220451187,2372125061,49.5
16474403,8703274,29.4
223526648,2372589427,90.0
2236904082,2375687698,275.0
2386065408,211462471,500.0
73586645,116860884,160.0
2371904003,71753327,150.0
230364917,216060270,60.0
38323404,12274473,88.0
98389680,200201217,5.0
2384855426,2390469129,2000.0
2368796129,124810763,30.0
2367154779,2355019690,890.0
3017460,6884084,20100.0
84398232,43712087,12.0
2382539010,2382796231,35.0
88432845,88432786,0.15
2390535778,226928602,106.5
21008525,179257024,4.0
96063650,140707260,95.0
67079852,5757223,600.0
72625137,12540151,400.0
2390023117,2360193966,18.0
2384851955,100543857,5000.0
2384750991,68832930,6.0
100603073,2343382454,0.0
206793395,229945880,1000.0
2397201364,1729286,999.0
118070869,210455185,500.0
82733310,36454725,300.0
64451683,40213881,1785.0
215079016,127057618,297.0
2382506685,2375888538,40.6797
217356142,224045358,100.0
214502379,127696102,2500.0
75321986,15370602,0.0
2380731820,65073787,1000.0
2384043601,98746236,20.0
95043096,10094866,0.0
13525225,82433701,75.0
2397476853,2393182219,260.0
97404647,2397483664,45.0
2382754906,2397494309,1000.0
549196,144162949,5000.0
118309550,60934458,16.0
67342694,208606876,12500.0
2397516804,101194300,4800.0
2397519711,453376,10.2
2397525366,2374640736,1.0
149182095,17611241,80000.0
2260065174,2359723778,99.9
2383678371,67720642,25.0
66186043,2323557927,69.768
97488225,101004673,30.0
77734951,72552274,30.0
207625956,2343382037,10.3533
97403125,227834,90.0
2380172551,2324591244,500.0
91999252,179054874,500.0
223426029,60827033,30.0
9462937,121663821,0.5
172449037,13738978,35.0
187423025,151610059,700.0
149320337,183155943,500.0
2389720920,2348730397,1000.0
2386656808,2361425826,51.0
2262074349,2355827144,102.0
116035817,10596056,0.0
2381602449,9719139,160.0
2370428577,54573721,10.0
81600115,81091627,0.5
181845166,180023085,245.0
86248529,210311388,20.0
2387587841,166387415,0.0
68787256,56866889,780.0
2372348569,154724078,5.1
2235779610,2324795863,405.0
88083655,164675732,915.0
87160947,10285991,10.0
113455066,199754898,500.0
93623810,135028328,500.0
2322871624,2325043515,230.0
197960204,222345950,22.5
2369366674,2363773824,300.0
2370781682,40859601,40.0
96005830,100775354,36.0
2372771864,2369295200,100.0
130456485,2378689211,15.873
2382346944,195144471,200.0
216751666,224523977,100.0
2386244589,35786816,700.0
2387647247,2249831945,60.0
2344869646,2360549958,200.0
140875598,165199173,250.0
107313437,2238380560,65.0
16288386,12806823,2250.0
2233561457,2354425305,100.0
98817599,148584527,867.0
222945407,117704841,1000.0
36487884,182041047,10.0
7507430,2917309,0.05
223939391,2265826879,720.0
202520387,159138638,10000.0
2383348023,218967316,40.0
105949137,140734778,510.0
2326151420,2314310549,100.0
2398262766,74969704,475.0
116881186,153429295,1000.0
138128343,10717593,200.0
2383186618,2398276130,300.0
73113968,8442667,75.0
23396149,95068325,600.0
2398303231,105213678,270.0
2389042878,20390694,350.0
186738084,225155721,1500.0
184770122,189736975,200.0
520252,34619895,352.9412
85546340,122886303,150.0
89294385,61761780,0.0
167387814,2370168073,1980.0
12860884,144708245,0.0
2230210492,2371641594,50.0
72361753,122968239,300.0
2384153449,2378029868,100.0
119507483,134152038,1800.0
14567465,14566259,50.0
85667202,22770073,10.0
88842597,196944828,10000.0
2382733308,2223472023,120.0
212333570,215515778,17333.0
196739140,2398517453,10.588230000000001
122530550,178132845,60.0
5699661,216730589,252.5
3661690,81075732,10000.0
116389699,39679973,200.0
17495000,3714301,30.0
2370633575,2346566038,1000.0
2317801604,159560399,50.0
2371293389,2370783886,50.0
136669686,184623567,73300.0
51097255,206742710,3200.0
2389672322,226239915,95.0
2398607876,2398607877,9.0
2369146918,159138586,2000.0
116105798,107506040,25.0
68472269,2383067593,900.0
165741393,188058538,100.0
236325,2393507469,514.0
82001261,82001263,31.0
163827035,2355739870,995.0
2386747420,2382246700,1000.0
2370817643,2310190246,6000.0
99259725,91626929,10.0
96017186,229004041,51.0
2398753549,26958682,140.0
2398754438,229880763,0.0
2390467256,2390197560,50.0
175715808,99856512,180.0
110012715,9861373,53.0
78427572,2393224231,40.9095
213377607,108369658,1000.0
2398777938,2320358819,4.0
164114465,195158200,70.0
2386931256,2371012666,0.75
2387180284,165008100,2000.0
219389875,2277659506,3.4253
113702868,80022451,321.0
134199026,148396577,9900.0
18868375,85814035,500.0
141456868,5167371,200.0
61930497,2241553127,30.0
68361359,207723483,5.0
2378180240,151953932,200.0
68161157,74901850,200.0
31971424,19672226,180.0
2378322012,2393664312,180.0
210822457,2397990932,1000.0
23372727,118320072,200.0
165974617,182855,253.5
2383717340,2820513,1500.0
228983191,66341234,180.0
80151457,4452813,895.0
85441635,4404581,50.0
2386312643,8289869,20.0
2253367400,2349469557,60.0
59171770,35730259,120.0
2370978749,2369615718,3.0
2379502596,182362970,100.0
97524241,99468350,30.0
2380186312,2381838154,15.0
152182119,155457785,160.0
2382073211,2275791,2000.0
2311995134,2375658666,0.0
2399220361,107413581,15.0
67887286,70549832,100.0
98398856,8803121,50.0
9097115,160837969,108.0
10866536,154566253,0.0
82923384,68591290,10.8
166916320,97382453,1.0
5357175,97161412,76.0
35469623,194125295,100.0
2390618120,199515599,80.0
192505876,225579103,140.0
2381422065,71491694,55.0
192281357,2336559659,400.0
100984435,13861284,307.5
2386301534,2381236182,30.0
64631277,127468536,490.0
152104457,2324654399,149.179
84852359,71076452,75.0
2387636212,2393392285,5.0
125402424,98331115,10.0
134275260,192377040,4.2091535
2399661603,2942894,1000.0
2399684114,2393997804,100.0
2371278083,202683436,300.0
2399728086,225274228,100.0
2399748183,202754425,200.0
2399813295,15114226,2155.34
2384130082,115248422,8.0
98071275,2835317,39.5
2383803049,2381725842,3.0
185192248,50456413,200.0
2369017263,2385154984,1600.0
81308922,20845094,5.5
67523540,98961515,100.0
2382055075,2372316372,10.0
95081120,1611563,9000.0
2374890518,2227785026,240.0
4645569,115771347,3.0
2372185162,5124267,80.0
28967996,116141688,0.0
2390424258,7591761,500.0
2400167163,2399758609,3.25
26790580,26262169,53.700307499999994
72681327,2962508,32.0
2400218157,2400218159,100.0
16769317,11229208,8453.5747
2400318917,2395593947,40.0
2400374218,2395173311,500.0
2400472974,216111740,0.0
2400476923,63154313,270.0
2400620561,133901901,345.0
2400650296,2384301718,10.0
72349248,162967051,6500.0
2371947634,2371278624,40.0
2400774293,17381003,700.0
2400777614,40055778,100.0
2400801600,2326327762,33.0
2400810289,61675887,90.0
136927370,182531644,165.0
2400844182,2242583050,100.0
2400866261,2393416212,300.0
2400905472,2368601045,510.0
2400907003,2372257469,187.6
2400907960,13298868,132.0
2400940292,2400906738,150.0
2401011869,2395259251,9.0
2401024410,2386410237,490.0
2390496511,228538566,9.9
2401107929,2395477786,15.0
130042377,222630766,3300.0
2385038723,207513883,1200.0
79283688,79069230,19500.0
182265214,201365232,2000.0
2382576211,2379504851,300.0
180415733,228097912,750.0
2401194419,2394393430,100.0
2369333067,2226626280,10010.0
2383394377,2381957572,500.0
3335902,6760460,99.0
2369255897,60480492,2000.0
2390175014,184917431,100.0
75141347,117658651,200.0
2401926594,193200911,51.0
2401960814,177139498,9.9
2401976969,2401976321,2.97
2371459201,2372502493,1000.0
2402001123,2337461068,1000.0
82945328,183159042,60.0
101861096,78454381,50000.0
2383549678,9472086,1000.0
2383431057,2374229429,100.0
2392308523,14893832,100.0
2392599456,56026900,13500.0
2402112104,68381377,980.0
2391556054,2390976107,2550.0
2314697750,2382157853,51.52
2402126264,2349503163,19.95
2392961735,2402126880,3000.0
2392119366,160595910,90.0
111979852,38777244,45.0
2392138566,60520665,10000.0
2392571779,2385591562,12.0
2392918937,2377543100,2550.0
2391057894,191645760,530.0
2391251810,2316681423,77.0
2391430558,68656560,6.5
2402203371,2402203372,270.0
2402211361,150889393,70.0
2402214958,44995357,0.0
2392202609,2379909867,500.0
2392834248,2390494050,50.0
2402229596,184847949,0.0
2392792872,52920078,198.0
2391375978,2371294484,1000.0
2392692799,2345235712,0.5
2402249770,149993197,0.0
2393042512,166832191,500.0
2402252598,2375920076,1.0
2392451251,2386528839,100.0
2391061846,504109,1000.0
2387422790,2273950691,60.0
2392574477,2376973932,50.0
2402276592,16565547,8000.0
2386893710,2272820352,200.0
2391536360,2227209560,2100.0
226570017,182133725,1650.0
2392953093,111124619,800.0
41620821,41620822,90.0
2392247516,2390150763,100.0
2388880323,202748662,510.0
202405796,2342921083,1000.0
2392482320,179204500,9.9
2392638471,2321865976,480.0
2402338190,219474510,475.0
2370141147,135522060,1.0
84928100,80420134,15.0
2392238788,2390540605,50.0
2392556555,2278894850,5000.0
2389075560,41737225,350.0
9889690,2364218842,16.7101
2381835600,2380425125,100.0
26054984,70803323,510.0
2382893863,2238811253,2500.0
73369944,12242606,0.0
2402390096,182629957,100.0
2402396294,75626646,6600.0
2369370182,213244497,20.0
178712177,2347521327,22.5
2392552078,2391451376,495.0
2382151754,79557778,6.0
108576863,109060640,60.0
2392990827,2312850955,300.0
67419353,70710683,950.0
2402432726,141693531,49.0
2330397000,2370967033,500.0
2392854257,2385939088,1000.0
2338692964,185358595,500.0
120819176,2376657213,200.0
115742013,5316093,10.0
2381733519,2386407799,50.0
202300890,123438658,20000.0
183996065,227385676,800.0
521428,84053,36000.0
2391463247,2369210930,900.0
24741296,76771689,50.0
2392881882,79751909,2550.0
2402466619,152587918,2.0
2392960112,1317044,4000.0
2389925912,6122301,1000.0
2392389989,2389128167,500.0
2389064130,99767483,70.0
2292611384,2233286410,19000.0
124653772,196920956,300000.0
6097687,206267097,100.0
2387592673,168497946,2500.0
2383125231,69353713,200.0
61791604,222345213,1082.0
2393092029,21539749,4460.0
2369119236,2367039922,250.0
2375793707,2371006340,40.0
225824106,2275505996,0.0
140299550,1595682,0.0
97149680,1527858,560.0
2255431503,164739863,1.0
85493567,2913009,50.0
2371814468,2226182551,500.0
75596144,8018915,150.0
2402575804,16121471,0.0
224753100,2380468398,40.0
124601450,118927851,50.0
2392595120,67887088,35.0
12827234,125727788,20000.0
196467043,202330363,89640.0
2235777627,226154996,51.0
222964871,217297037,40.0
84732518,226584533,100.0
2402609389,17311019,200.0
2392484020,28392785,600.0
209519226,2375975238,263.16
164879546,230494709,100.0
2392261349,2390074604,0.0
2230130908,2358000796,1980.0
4347180,2393521022,400.0
2402642783,193823430,700.0
2380135442,116962240,850.0
2402646308,29146790,51.0
2391541653,2383319121,9.9
2392033618,8716476,9000.0
2309842349,2373202197,22.5
2392849698,67954120,500.0
2391039180,3817366,50.0
2393131311,85210853,300.0
83414457,194333661,300.0
2387284689,2368587681,2550.0
2382885605,230071073,100.0
2391508221,208179756,800.0
18135111,67725651,0.0
19809743,188589416,8000.0
154396956,227384064,250.21
2392927699,10541037,100.0
2382292063,2224318597,30.0
2382283708,11031086,10000.0
2348043449,2233382933,1000.0
14975484,69846699,140.0
15025154,15922334,1800.0
71361634,165427212,53.0
2402723056,2237983457,500.0
57098163,65884456,10.0
148788869,194958322,1060.8
28413419,95186838,150.0
2392551451,210336703,35.0
2391435393,163770799,10.0
2393023329,2305657393,3000.0
82437280,2385307247,820.0
2402757627,2378407266,0.0
115427851,1158080,200.0
2391336398,99579514,5.0
164265055,43864363,800.0
2384828855,2383062745,50.0
112541666,2380934370,2500.0
224817881,2375600468,100.0
223417751,225053596,5000.0
2356393217,26676120,200.0
2371557165,128045643,7998.0
2370191779,2369851333,400.0
28161418,26825708,1641.0
2388852513,2380955700,95.0
4196779,147861242,170.0
2370598496,8542079,3.06
2393123379,2238308485,6000.0
2392236746,197812318,200.0
2380941128,2373359908,50.0
2392088562,2389728333,200.0
60389502,212029577,800.0
42491728,14835736,30.0
84246986,82712452,253.0
2380069334,212661094,10.0
2387184893,2387414453,0.5
19683633,27263239,100.0
2392691725,2357998487,100.0
2391413637,2270512405,2000.0
2384482892,2386438652,350.0
39560595,67813835,4.0
68369637,2402873342,40.0
2378408198,2376717621,350.0
2391853514,2733236,1000.0
26024506,56663481,27.5
188603199,211727359,247.5
2381652418,2380336599,5.9
84956572,31409497,30.0
2385966920,139485443,10.2
85902219,542809,51.0
2386525758,2338595299,3000.0
184381471,222068265,2000.0
222883864,2345800117,1100.0
2370136174,29647017,20.0
111653360,26408428,0.0
67764387,48332156,15.5
14850858,166078663,250.0
2386305938,127304423,10000.0
2370414389,195348066,5205.0
92340453,2371242062,10000.0
2392337142,226690279,4950.0
190992425,10593926,3000.0
2381717685,2381025401,5.0
2392295790,2376266220,80.0
179289866,208130150,5.0
115990275,4505159,0.0
3267583,71258637,300.0
116121408,18004483,7.5
2379257218,2332616021,99.0
2359677815,212251987,990.0
2403020437,5124726,60.0
210822354,5705004,60.6
2393066127,2385784143,85.0
95336115,53866773,0.0
2369927237,15702099,180.0
95836097,2373171211,60.0
65587568,2360946081,1000.0
96036306,487779,700.0
2391675492,2390332949,10.0
2372455134,2370634765,100.0
6632913,225516756,1000.0
2392908689,183448838,25000.0
203542394,2232677901,4000.0
2392483895,2380982294,10.2
71846711,12001904,218.0
2370054540,161589439,27.0
2389772900,2384347936,1.0
2389998633,2226933018,50.0
2403071832,2403071834,30.0
94877966,2368608138,3348.0
43597475,42842576,560.0
2373279257,229925507,3000.0
2381014966,186001140,510.0
101593735,146511561,45.0
2385693575,185595319,0.1
2391666097,123950817,10.0
2384288242,43452823,2.5
6777472,2372440228,58785.09774
2372362943,213190526,50.0
2391445032,2391445033,0.0
2386579686,138820899,3.0
92710430,2403097362,3.0
2392107757,2233577384,200.0
2392171650,76501773,40.0
2392152901,206944209,1700.0
2223254578,183875217,597.0
67555472,147411793,25.0
2391255202,80965773,295.0
2372416538,2343364530,12.75
2384576084,2384157648,200.0
97625917,8629183,422.0
226276002,2225637946,5000.0
2403124337,226596217,0.0
2368728794,4106369,1650.0
2383522751,2396275701,510.0
80762148,42988982,0.5
2389991495,15767083,1000.0
2387128062,2364832408,40.0
119451032,27153554,1400.0
4919084,40244820,350.0
2392239650,2279507467,250.0
91826658,532825,25.5
2370978758,2369615718,3.0
2392707694,2385965502,49.0
60557336,224946205,550.0
2380249520,127634196,99.0
152873694,222718846,495.0
2244707586,2340301252,2000.0
2392324746,23524490,30.0
2378655150,125053086,50.0
85539747,12946900,97.0
2392233022,184654326,100.0
72565377,134993380,50.0
95366104,194632360,400.0
8533367,2393353580,35.5
101933533,2403247291,1000.0
117436594,3081611,811.2
2403254730,2352715206,100.0
2392135547,2376116898,1500.0
2391896485,2403258210,500.0
205809607,229023771,100.0
2392975678,2386716282,0.0
116752804,82775405,80.0
2342573413,226271538,3000.0
